date,Klant 1,Klant 2,Klant 3,Klant 4,Klant 5,Klant 6,Klant 8,Klant 9,Klant 10,Klant 11,Klant 13,Klant 14,Klant 15,Klant 16,Klant 17,Klant 18,Klant 19,Klant 20,Klant 21,Klant 22,Klant 23,Klant 24,Klant 25,Klant 26,Klant 27,Klant 28,Klant 29,Klant 30,Klant 31,Klant 32,Klant 33,Klant 34,Klant 35,Klant 36,Klant 37,Klant 38,Klant 39,Klant 40,Klant 41,Klant 42,Klant 43,Klant 44,Klant 45,Klant 46,Klant 47,Klant 48,Klant 49,Klant 50,Klant 51,Klant 52,Klant 53,Klant 55,Klant 57,Klant 58,Klant 59,Klant 60,Klant 61,Klant 62,Klant 63,Klant 64,Klant 65,Klant 66,Klant 67,Klant 68,Klant 69,Klant 70,Klant 71,Klant 72,Klant 73,Klant 74,Klant 75,Klant 76,Klant 77,Klant 78,Klant 79,Klant 80,Klant 81,Klant 82
2013-07-30,   0.838581,   0.690722,   0.000000,   0.882784,   0.210654,   0.587769,   0.874854,   0.421052,   0.127500,   1.172713,   0.454854,   2.453911,   0.099021,   0.299477,   0.095487,   0.095874,   0.388896,   0.102227,   0.211060,   1.473399,   0.075241,   0.560945,   1.065765,   0.343534,,   0.272940,   0.204961,   0.845000,   0.405167,   0.715965,   0.875641,   0.178128,   0.920832,   0.175782,   0.765390,   0.881482,   0.744983,   1.675924,   1.298073,   0.150552,   0.618801,   0.090891,   0.938898,   0.303325,   1.024921,   0.051003,   0.655473,   0.241294,   0.527412,   0.887185,   0.622009,   0.284929,   0.456141,   0.000000,   0.297090,   0.505961,   1.569521,   0.147988,   0.966353,   0.584501,   0.554526,   1.278793,   0.670640,   0.365845,   0.468538,   0.047866,   0.000000,   0.807392,   0.487191,   0.134268,,   0.056990,   1.840415,   0.282472,   2.078130,   0.710674,   1.098788,   0.000000
2013-07-31,   0.768922,   0.378789,   0.000000,   0.339440,   0.791115,   0.535517,   0.518295,   0.532806,   0.016003,   0.449971,   0.613347,   3.059758,   0.092961,   0.207182,   0.105893,   0.190922,   0.575983,   0.018182,   0.596909,   0.643279,   0.159830,   0.377535,   1.113822,   0.290654,,   0.205453,   0.136978,   1.071138,   0.606574,   0.625200,   0.543174,   0.202197,   1.328574,   0.182580,   0.949237,   1.470376,   0.601120,   1.345293,   1.469326,   0.234780,   0.638098,   0.040376,   0.959644,   0.355857,   0.839343,   0.152019,   2.561104,   0.519023,   0.317722,   0.550264,   0.596426,   0.450515,   0.229302,   0.000000,   0.517984,   0.504728,   0.816451,   0.221667,   0.624121,   0.717673,   0.704177,   0.875344,   0.313909,   0.358735,   0.572815,   0.326333,   0.000000,   0.806708,   0.448953,   0.453956,,   0.070508,   0.447060,   0.256656,   1.442217,   1.831539,   1.383023,   0.000000
2013-08-01,   0.646301,   0.543238,   0.000000,   0.700268,   0.685139,   0.547918,   0.660884,   0.507933,   0.142068,   0.828424,   0.633805,   2.081040,   0.097542,   0.669675,   0.000000,   0.182111,   0.706063,   0.086778,   0.588503,   1.504448,   0.028280,   0.350264,   0.688660,   0.301075,,   0.264788,   0.204751,   1.174216,   0.715247,   0.472991,   1.746810,   0.179934,   1.467175,   0.537142,   0.748361,   1.329290,   0.657473,   1.483506,   1.448066,   1.446764,   0.417498,   0.664805,   0.714732,   0.221924,   0.926196,   0.084155,   1.164990,   0.489993,   0.337026,   1.099717,   0.463916,   0.555578,   0.234549,   0.000000,   0.317410,   0.450300,   0.751455,   0.185923,   0.662435,   0.481840,   0.463762,   1.692988,   0.141160,   0.349660,   0.439314,   0.058024,   1.697341,   0.861797,   0.771325,   0.123239,,   0.056782,   0.828442,   0.297230,   1.927231,   0.883862,   0.879262,   0.000000
2013-08-02,   0.415566,   0.524824,   0.000000,   0.335538,   0.580095,   0.404385,   0.816477,   0.302935,   0.000000,   0.419832,   0.337258,   1.917318,   0.000000,   0.184837,   0.054450,   0.445989,   0.753724,   0.000000,   0.380419,   0.966098,   0.092909,   0.288626,   0.473415,   0.304263,,   0.195912,   0.201501,   0.636233,   0.790738,   0.599258,   1.079084,   0.169324,   0.786940,   0.085648,   0.975044,   0.975379,   0.483267,   1.346685,   0.893721,   1.132268,   0.651325,   0.945230,   1.156671,   0.148916,   0.683076,   0.075606,   0.859698,   0.411004,   0.400994,   1.155518,   0.205095,   0.568123,   0.272673,   0.000000,   0.284666,   0.560068,   1.293847,   0.183000,   0.512097,   0.193569,   0.730211,   1.074326,   0.231670,   0.356694,   0.467725,   0.015791,   0.447741,   0.527161,   0.321526,   0.271089,,   0.058337,   0.577771,   0.574358,   1.336865,   0.777514,   0.829012,   0.000000
2013-08-03,   0.634674,   0.497998,   0.000000,   0.357856,   0.402801,   0.709932,   0.798281,   0.485115,   0.176257,   0.757736,   0.265530,   1.972461,   0.331876,   0.120728,   0.111097,   0.831631,   0.454825,   0.000000,   0.365742,   0.874175,   0.011112,   0.348553,   0.250088,   0.371518,,   0.200724,   0.798878,   0.848487,   0.749989,   0.367773,   0.515807,   0.180776,   0.788500,   0.182329,   1.092033,   1.271130,   0.567263,   1.524795,   1.204198,   1.281927,   0.282587,   1.379022,   0.715162,   0.459514,   0.683008,   0.026708,   0.771879,   0.868904,   0.504123,   1.381575,   0.471135,   0.338486,   0.233950,   0.000000,   0.497302,   0.421663,   0.940800,   0.258101,   0.889746,   0.423535,   0.614718,   0.288321,   0.946938,   0.334026,   0.442795,   0.097563,   0.844753,   0.759648,   0.845206,   0.092112,,   0.050869,   1.063733,   0.297106,   3.006998,   0.463154,   1.158771,   0.434997
2013-08-04,   0.706654,   0.533388,   0.000000,   0.185582,   0.422952,   0.440623,   0.640566,   0.225200,   0.063049,   0.720108,   0.671650,   1.616675,   0.000000,   0.480118,   0.000000,   0.455833,   0.460035,   0.000000,   0.547317,   0.592556,   0.023578,   0.346282,   1.052202,   0.324661,,   0.267943,   0.898989,   0.427334,   0.972415,   0.796880,   0.256676,   0.188938,   0.854598,   0.123838,   1.054377,   1.281419,   0.656640,   1.339165,   1.089990,   1.504763,   0.754562,   1.035679,   1.033573,   0.340013,   0.679963,   0.024169,   0.964400,   0.232578,   0.323811,   0.840693,   0.248411,   0.403391,   0.179634,   0.000000,   0.286433,   0.281404,   0.504408,   0.211572,   0.628281,   0.660373,   0.621257,   0.000000,   0.326182,   0.566821,   0.378921,   0.122500,   0.760674,   0.681603,   0.498398,   0.060659,,   0.056785,   0.727376,   0.619077,   3.110532,   0.535898,   0.688770,   0.476013
2013-08-05,   0.602192,   0.904922,   0.000000,   0.906136,   0.392473,   0.570258,   0.648165,   0.210955,   0.023447,   0.875718,   0.715460,   1.985460,   0.000000,   0.205351,   0.147460,   0.417971,   0.357859,   0.082323,   0.406827,   0.944322,   0.144700,   0.370853,   0.763475,   0.289565,,   0.198354,   1.177534,   0.181868,   0.804233,   0.581243,   0.673463,   0.169424,   0.694736,   0.256498,   0.873767,   0.862170,   0.746804,   1.323564,   1.292571,   0.882807,   0.323083,   0.879299,   1.639419,   0.264983,   0.680867,   0.050327,   0.876607,   0.179534,   0.387005,   1.417360,   0.236875,   0.562043,   0.216834,   0.000000,   0.304644,   0.307420,   0.927940,   0.146035,   0.687783,   0.573359,   0.668948,   0.215896,   0.166336,   2.124793,   0.432151,   0.017137,   0.673628,   0.881062,   0.536333,   0.378197,,   0.052046,   0.753809,   0.242460,   0.810064,   0.779057,   0.405408,   0.545044
2013-08-06,   0.745497,   0.639443,   0.000000,   0.301770,   0.715506,   0.449540,   0.679587,   0.584957,   0.141470,   1.106410,   0.221542,   2.238987,   0.000000,   0.740284,   0.081631,   0.091975,   0.352969,   0.139349,   0.421360,   0.768425,   0.089671,   0.294896,   0.524924,   0.303597,,   0.197756,   1.130273,   1.151081,   0.534102,   0.779433,   0.522217,   0.130627,   0.946438,   0.243819,   0.791865,   1.527529,   0.651194,   1.350870,   1.688223,   1.377922,   0.272524,   0.815844,   0.493513,   0.264976,   0.786054,   0.067871,   0.486421,   0.209366,   0.618765,   1.215827,   0.388863,   0.389282,   0.312888,   0.000000,   0.316270,   0.397686,   0.975796,   0.223442,   0.783611,   0.472262,   0.489968,   0.197918,   0.671741,   1.393364,   0.468230,   0.036193,   0.562944,   0.493272,   0.624363,   0.146686,,   0.057947,   1.177023,   0.252162,   0.803817,   0.770566,   0.679135,   0.565979
2013-08-07,   0.651499,   0.409756,   0.000000,   0.796037,   0.666748,   0.495044,   0.877490,   0.107205,   0.098179,   0.877872,   0.447223,   1.684075,   0.000000,   0.231228,   0.150261,   0.183005,   0.171259,   0.067561,   0.352606,   0.798486,   0.088881,   0.494187,   0.932603,   0.269262,,   0.268256,   1.010300,   0.947592,   0.495732,   0.470271,   0.400440,   0.186143,   0.585889,   0.189781,   0.968581,   1.431377,   0.533604,   1.355709,   1.653314,   1.195332,   0.375193,   0.920193,   0.625297,   0.288062,   0.965488,   0.096907,   1.904166,   0.220369,   0.172600,   1.312490,   0.335970,   0.310764,   0.277473,   0.000000,   0.498098,   0.401680,   0.717525,   0.222358,   0.722581,   0.664768,   0.850061,   0.202695,   0.442410,   2.082798,   0.551765,   0.166805,   0.441224,   0.770511,   0.432983,   0.330205,,   0.056763,   0.784728,   0.277810,   2.110951,   1.919649,   1.332194,   0.572998
2013-08-08,   0.584990,   0.545327,   0.000000,   0.489519,   0.785823,   0.504204,   0.765361,   0.279675,   0.165454,   1.088279,   0.452033,   1.611719,   0.461027,   0.818277,   0.086858,   0.380019,   0.716452,   0.000000,   0.320316,   0.832314,   0.025248,   0.387840,   1.059912,   0.498829,,   0.206429,   0.839358,   0.962079,   1.577694,   0.579497,   0.891544,   0.186143,   1.026326,   0.189724,   1.591760,   1.635393,   0.783032,   1.662968,   1.562845,   0.624726,   0.652718,   0.672528,   0.704914,   0.248579,   0.803505,   0.027447,   2.544023,   0.149046,   0.414434,   1.245986,   0.730010,   0.728945,   0.259868,   0.000000,   0.330132,   0.383750,   1.127021,   0.286279,   0.817576,   0.403860,   0.545113,   0.389725,   0.246523,   1.683512,   0.477085,   0.129620,   0.462571,   0.907151,   0.636777,   0.169661,,   0.084504,   0.929946,   0.264436,   2.593174,   2.124672,   0.940999,   0.515015
2013-08-09,   0.793231,   0.554312,   0.000000,   0.839117,   1.001565,   0.457439,   0.446223,   0.394912,   0.126599,   0.489836,   0.393863,   2.062778,   0.053508,   0.457723,   0.119549,   0.151486,   0.691342,   0.137120,   0.793762,   1.797759,   0.058492,   0.335828,   0.905288,   0.414477,,   0.271038,   1.166056,   1.104254,   0.893837,   0.538552,   0.723708,   0.176333,   1.325162,   0.158784,   1.387532,   1.945542,   0.545417,   1.347324,   1.333505,   1.296462,   0.351351,   0.924661,   1.814883,   0.285051,   0.940615,   0.033376,   1.160713,   0.188843,   0.310720,   1.678365,   0.216250,   0.320732,   0.264216,   0.000000,   0.308895,   0.425162,   1.019092,   0.531013,   0.306968,   0.623350,   0.733221,   0.280574,   0.369819,   1.289905,   0.521482,   0.049600,   0.574839,   0.731048,   0.457859,   0.191882,,   0.068057,   0.913867,   0.270260,   1.099341,   2.238740,   1.104134,   0.648987
2013-08-10,   0.560455,   0.544248,   0.000000,   0.186959,   0.472405,   0.418325,   0.899856,   0.381345,   0.187673,   0.738681,   0.205754,   1.711555,   0.146067,   0.144623,   0.032941,   0.356301,   0.564834,   0.017918,   0.412025,   1.372584,   0.000000,   0.288667,   0.579102,   0.290415,,   0.275604,   0.924144,   0.617450,   0.653521,   0.636792,   0.806736,   1.337283,   1.158418,   0.571531,   1.173586,   1.151536,   0.690683,   1.669462,   1.401987,   1.283533,   0.299879,   1.209341,   0.821070,   0.332745,   0.797150,   0.000000,   1.414551,   0.311956,   0.577012,   1.095091,   0.651626,   0.366101,   0.223589,   0.000000,   0.489209,   0.369451,   0.887959,   1.424710,   0.225747,   0.789565,   0.617219,   0.588762,   0.931726,   1.444951,   0.512817,   0.125664,   0.682642,   0.870693,   0.647635,   0.418540,,   0.068472,   0.739298,   0.323376,   0.507280,   0.824361,   0.824926,   0.536011
2013-08-11,   0.748997,   0.472603,   0.000000,   0.235103,   0.949692,   1.152853,   0.674168,   0.389949,   0.209726,   0.672708,   0.200180,   1.096587,   0.145549,   1.381949,   0.000000,   0.280549,   0.449067,   0.000000,   0.289429,   1.126975,   0.019377,   0.340623,   1.102360,   0.391513,,   0.459194,   1.177108,   0.750924,   0.896307,   0.702431,   0.864149,   1.096004,   0.844190,   0.112861,   1.876633,   1.004504,   0.732808,   1.607714,   1.467959,   0.963260,   0.743542,   1.123254,   0.900682,   0.234898,   0.810297,   0.046061,   1.996572,   0.140298,   0.480371,   1.509290,   0.762456,   0.434507,   0.216680,   0.000000,   0.130327,   0.309854,   1.144140,   0.870694,   0.689539,   0.373699,   0.930554,   0.000000,   0.451763,   2.104202,   0.397803,   0.178093,   0.217686,   0.518940,   0.580129,   0.192468,,   1.043492,   0.674971,   0.283143,   0.655127,   1.080449,   1.152832,   0.779969
2013-08-12,   0.906496,   0.999698,   0.000000,   1.048495,   0.659477,   0.584773,   0.445020,   0.676580,   0.016104,   0.716941,   0.629194,   2.439998,   0.211666,   0.143629,   0.058479,   0.383801,   0.527298,   0.043122,   0.073964,   1.565311,   0.134322,   0.437120,   1.022099,   0.207523,,   0.865815,   1.134522,   0.939902,   0.476074,   0.734039,   0.328905,   0.927336,   1.243684,   0.166179,   1.273235,   1.683142,   0.695459,   2.382293,   1.304866,   3.693327,   0.280756,   0.685804,   0.752384,   0.386021,   0.804551,   0.069122,   0.502910,   0.359705,   0.481768,   0.820849,   0.225525,   0.322312,   0.279244,   0.000000,   0.000000,   0.431230,   0.985004,   0.573980,   0.727712,   0.743220,   0.329184,   0.361707,   0.436961,   2.053784,   0.637959,   0.063485,   1.187116,   1.054932,   0.603301,   0.268524,,   0.713784,   1.686411,   0.293744,   1.868345,   1.940577,   1.299085,   0.528992
2013-08-13,   0.401604,   0.711749,   0.000000,   0.235997,   0.697197,   0.450865,   0.936288,   0.351553,   0.004785,   1.209833,   0.795650,   1.617190,   0.441378,   0.578943,   0.087861,   0.293522,   1.110762,   0.099329,   0.066339,   1.384632,   0.165487,   0.324668,   1.067475,   0.203971,,   0.798962,   1.030774,   0.959838,   0.467829,   0.449524,   1.352061,   1.260024,   1.165014,   0.337542,   0.829138,   1.251891,   0.786360,   2.389077,   1.672151,   1.461215,   0.522011,   1.465033,   1.031820,   0.361599,   0.928254,   0.043257,   1.403506,   0.528728,   0.501614,   1.047601,   0.436089,   0.404708,   0.219556,   0.000000,   0.000000,   0.321812,   1.590283,   1.000425,   0.822534,   0.723711,   0.849158,   0.603508,   0.397244,   1.903790,   0.441645,   0.064236,   1.353791,   0.677308,   0.507312,   0.056882,,   1.089539,   0.607605,   0.407045,   2.511549,   2.480800,   0.872894,   1.221008
2013-08-14,   0.397947,   0.527193,   0.000000,   0.230068,   0.719636,   0.648881,   0.564060,   0.419167,   0.171775,   0.759417,   0.412194,   3.084943,   0.046161,   0.173406,   0.091459,   0.277745,   0.852405,   0.000000,   0.069827,   1.576392,   0.100242,   0.528125,   1.144078,   0.170193,,   0.959715,   1.153218,   1.460556,   0.611582,   0.718865,   1.314290,   1.159026,   1.250599,   0.241786,   1.027331,   2.020622,   0.794394,   2.473047,   1.338179,   1.845116,   0.375018,   0.775506,   1.174288,   0.321982,   0.675835,   0.062212,   1.473570,   0.787097,   0.553957,   1.189695,   0.579756,   0.557347,   0.354502,   0.000000,   0.000000,   0.278152,   0.640005,   0.959316,   1.539801,   0.433645,   0.585625,   0.556562,   0.879080,   1.642971,   0.634043,   0.196297,   0.263142,   0.904285,   0.569368,   0.500932,,   1.036431,   0.632122,   0.338165,   1.190151,   2.158551,   1.386547,   0.447022
2013-08-15,   0.635191,   0.442831,   0.000000,   0.816315,   1.217791,   0.545525,   0.762193,   0.321646,   0.094778,   0.485700,   0.553285,   2.409295,   0.138722,   0.625507,   0.099122,   0.142506,   1.085105,   0.000000,   0.067471,   1.783709,   0.013131,   0.286192,   1.231161,   0.210851,,   0.840378,   1.239641,   1.110172,   1.165672,   0.723289,   1.019243,   0.833081,   0.906003,   0.290719,   0.811047,   1.108674,   0.659463,   2.560120,   1.643585,   1.517550,   0.601214,   1.161713,   0.976610,   0.490613,   0.956611,   0.068151,   2.797993,   0.439588,   0.147187,   1.361050,   0.609544,   0.483455,   0.265935,   0.000000,   0.000000,   0.181450,   0.769210,   0.639012,   1.703389,   0.545540,   0.835120,   0.436235,   1.688872,   1.523053,   0.426870,   0.201770,   0.394300,   1.145414,   0.675019,   0.138188,,   0.889816,   0.525960,   0.292841,   1.655977,   3.060200,   1.079882,   1.354004
2013-08-16,   0.771921,   0.531983,   0.000000,   0.780927,   0.757973,   0.287622,   0.531049,   0.437085,   0.070334,   0.491655,   0.427535,   2.333789,   0.000000,   1.138263,   0.000000,   0.404565,   1.434205,   0.063699,   0.074088,   0.186797,   0.107069,   0.404407,   0.884273,   0.209895,,   0.676455,   1.245745,   0.166753,   0.864272,   0.768611,   1.084845,   1.051253,   0.982573,   0.214023,   0.915642,   0.918562,   0.769756,   2.814853,   1.097592,   1.709551,   0.319722,   0.727000,   0.729352,   1.011418,   1.145916,   0.052383,   1.319240,   0.168326,   0.439141,   0.510935,   0.347073,   0.473559,   0.253860,   0.000000,   0.000000,   0.398889,   0.883007,   1.229258,   1.098977,   0.359482,   0.603643,   0.392314,   0.215872,   2.362948,   0.457639,   0.046198,   1.382974,   0.861169,   0.690147,   0.449481,,   1.011226,   1.433723,   0.406527,   1.105376,   0.945181,   0.775649,   0.682008
2013-08-17,   0.710561,   0.526190,   0.000000,   0.233481,   0.646692,   0.419859,   0.578810,   0.350799,   0.000000,   0.631135,   1.061324,   2.633166,   0.185343,   0.895814,   0.000000,   0.226332,   1.048928,   0.031361,   0.074077,   0.118616,   0.046461,   0.352173,   0.875117,   0.177376,,   0.831600,   0.903366,   0.187769,   1.022204,   0.288435,   1.072694,   1.037977,   0.901753,   0.100868,   0.937180,   1.373700,   0.738133,   2.375434,   1.268151,   1.278906,   0.378583,   1.042860,   1.050481,   1.211333,   0.923987,   0.043828,   1.618706,   0.856158,   0.624139,   0.819895,   0.952724,   0.467004,   0.286091,   0.000000,   0.000000,   0.822910,   1.227846,   1.501775,   0.850789,   0.681970,   0.463621,   0.638912,   0.508142,   1.764016,   0.458169,   0.116404,   0.148027,   0.699863,   0.613213,   0.085920,,   0.229007,   0.642974,   0.675319,   4.309278,   1.114917,   0.799567,   1.265991
2013-08-18,   0.884430,   0.656143,   0.000000,   0.237534,   0.526597,   0.070071,   0.537466,   0.413727,   0.000000,   0.756370,   0.394198,   2.374622,   0.152523,   0.249478,   0.123630,   0.254783,   1.799817,   0.000000,   0.274020,   0.135669,   0.148838,   0.487820,   1.077114,   0.217841,,   0.769535,   0.667673,   0.162703,   0.706902,   0.184285,   1.455881,   0.983984,   1.214365,   0.109653,   0.731154,   1.396854,   0.759313,   2.084311,   1.671450,   1.286086,   0.735992,   1.021098,   1.722445,   1.144351,   0.808982,   0.054037,   1.475073,   0.140137,   0.447830,   1.391182,   1.192433,   0.530845,   0.244451,   0.000000,   0.000000,   0.478123,   1.194873,   1.147405,   0.630093,   0.729661,   0.651041,   1.009170,   0.531670,   1.733643,   0.511050,   0.238125,   1.015394,   0.645100,   0.693847,   0.197795,,   0.790666,   0.817268,   0.511050,   2.199843,   0.980459,   0.826799,   0.335999
2013-08-19,   0.651902,   0.615445,   0.000000,   0.236553,   0.626449,   0.099229,   0.822051,   0.488152,   0.222732,   0.722759,   0.216156,   2.252459,   0.096288,   1.055705,   0.258900,   0.255837,   0.441545,   0.044098,   0.332722,   0.537505,   0.152220,   0.407593,   1.275190,   0.453206,,   0.828123,   0.771068,   0.275802,   1.245821,   0.492459,   1.598659,   0.948391,   1.369004,   0.500891,   1.020047,   1.016010,   0.720398,   2.344777,   1.236255,   1.782364,   0.283744,   1.090081,   0.655382,   0.273818,   1.049016,   0.031316,   2.143115,   0.270826,   0.369275,   0.859065,   0.265398,   0.450937,   0.249739,   0.000000,   0.000000,   0.610781,   0.980561,   0.649095,   0.918476,   0.447071,   0.626221,   0.552031,   0.559136,   2.004439,   0.549050,   0.059298,   0.661593,   0.900400,   0.437242,   0.665773,,   0.291099,   0.972320,   0.290352,   1.073991,   3.024664,   1.058669,   0.768006
2013-08-20,   1.021917,   0.790537,   0.000000,   0.267410,   0.395134,   0.618706,   0.628630,   0.219082,   0.176751,   0.440988,   0.514035,   2.424512,   0.112926,   0.146853,   0.000000,   0.268319,   0.917744,   0.087121,   0.093920,   1.096656,   0.142302,   0.464454,   1.077559,   0.283379,,   0.730038,   0.894993,   1.679424,   0.912728,   0.822688,   0.955926,   0.471272,   1.101138,   0.258401,   0.787641,   0.218672,   0.742555,   2.443355,   1.609754,   1.048738,   0.465147,   1.027336,   1.023995,   0.290681,   0.791944,   0.045440,   2.739550,   0.498604,   0.607905,   1.329296,   0.393853,   0.332434,   0.307476,   0.000000,   0.000000,   0.533147,   1.046450,   1.625507,   0.858715,   0.404073,   0.883657,   0.234004,   0.837686,   2.451547,   0.581992,   0.057690,   0.517256,   1.390792,   0.446547,   0.441513,,   1.089086,   1.007454,   0.349667,   1.672401,   2.788055,   0.800530,   0.411010
2013-08-21,   0.788835,   0.378897,   0.000000,   0.575604,   0.578125,   0.646248,   0.513157,   0.547578,   0.015759,   0.440734,   0.301890,   2.420061,   0.308386,   0.941230,   0.140389,   0.129163,   1.111599,   0.000000,   0.691743,   1.096058,   0.013131,   0.364805,   1.086027,   0.259449,,   0.713749,   0.981230,   0.929246,   0.277832,   0.589904,   0.503554,   1.235382,   1.058748,   0.230325,   0.930434,   0.554910,   0.542910,   2.734942,   1.400595,   1.645106,   0.783314,   1.213576,   0.848375,   0.418427,   0.806240,   0.020907,   1.258232,   0.396598,   0.650996,   1.100070,   0.494976,   0.374223,   0.232220,   0.000000,   0.000000,   0.419331,   1.053682,   1.518201,   0.848009,   0.472754,   0.711038,   0.799918,   0.333726,   1.597293,   0.505947,   0.191853,   0.750313,   0.266018,   0.666363,   1.035259,,   0.520197,   0.554621,   0.311499,   1.704945,   2.675953,   1.396897,   0.666992
2013-08-22,   1.202552,   0.606411,   0.000000,   0.307521,   0.656319,   0.704436,   0.793236,   0.491292,   0.170425,   0.664924,   0.571480,   2.334995,   0.000000,   0.134105,   0.068401,   0.362498,   0.463857,   0.012241,   0.500936,   0.543259,   0.103017,   0.354295,   1.157530,   0.202047,,   0.702468,   1.062332,   0.247625,   1.147802,   0.810721,   0.755087,   1.058366,   1.036934,   0.446297,   0.717988,   1.396634,   0.602727,   3.777482,   1.288042,   0.917517,   0.451101,   0.800783,   1.035538,   0.229551,   0.930928,   0.025741,   1.484487,   0.268714,   0.323242,   0.798808,   0.530190,   0.796903,   0.195169,   0.000000,   0.000000,   0.499936,   0.858340,   0.316049,   0.870264,   0.471399,   0.571775,   0.286739,   0.246428,   1.279116,   0.503833,   0.045681,   0.655306,   0.000000,   0.598247,   0.619123,,   0.152783,   0.770891,   0.337538,   2.736641,   2.046250,   1.114538,   0.451965
2013-08-23,   1.491889,   0.593256,   0.000000,   1.330732,   0.599429,   0.313076,   0.620813,   0.600769,   0.133574,   0.797427,   0.317995,   1.715383,   0.282937,   0.662550,   0.045371,   0.278897,   0.627972,   0.017878,   0.085790,   1.325138,   0.108322,   0.394424,   0.901633,   0.202421,,   0.688518,   0.913755,   1.232054,   0.902588,   0.573023,   0.468633,   1.082830,   0.642509,   0.233190,   0.884404,   1.143501,   0.742841,   2.852377,   1.072000,   0.241904,   0.455918,   0.807337,   1.068418,   0.461135,   0.804273,   0.090542,   0.962388,   0.179327,   0.203948,   1.459739,   0.284680,   0.517586,   0.234028,   0.000000,   0.000000,   0.392827,   0.907437,   0.578850,   0.810092,   0.578836,   0.699287,   0.713360,   0.142776,   0.360232,   0.479602,   0.267036,   0.730689,   0.000000,   0.849898,   0.609944,,   0.689111,   0.758830,   0.269955,   1.072343,   2.232539,   0.353766,   0.543029
2013-08-24,   1.083791,   0.585791,   0.000000,   0.640601,   0.478957,   0.629876,   0.595983,   0.556523,   0.189653,   0.644548,   0.172650,   2.859452,   0.075486,   0.447182,   0.000000,   0.471503,   0.799385,   0.035350,   0.508049,   1.830523,   0.145951,   0.368472,   0.439661,   0.182714,,   0.879746,   0.262778,   1.273940,   0.782253,   0.682967,   1.258959,   0.683476,   1.116013,   0.172893,   0.803225,   1.435084,   0.663986,   2.140940,   1.649358,   2.318102,   0.389451,   1.213544,   0.812082,   0.555473,   0.803406,   0.054873,   0.622969,   0.431075,   0.358364,   0.817085,   0.279594,   0.370434,   0.253318,   0.000000,   0.000000,   0.317710,   0.774907,   0.783033,   0.265254,   0.533645,   0.517341,   0.181443,   0.382033,   0.364270,   0.433459,   0.049054,   0.535491,   0.000000,   0.431426,   0.117656,,   0.164065,   0.498133,   0.508651,   0.038848,   0.440571,   1.453971,   0.492981
2013-08-25,   1.146186,   0.625893,   0.000000,   0.542801,   0.440086,   0.493487,   0.708828,   0.282005,   0.005024,   0.945090,   0.196730,   1.997902,   0.192727,   0.109198,   0.000000,   0.343396,   0.472340,   0.000000,   1.531004,   1.361144,   0.044758,   0.286170,   1.846061,   0.300346,,   0.838307,   0.691987,   0.156376,   0.738851,   0.632886,   0.985363,   1.076313,   1.612066,   0.095093,   0.885266,   1.470183,   0.921277,   2.494198,   1.614396,   1.586535,   0.714030,   1.146288,   1.899991,   0.267270,   0.809682,   0.053331,   1.401826,   0.130682,   0.352349,   1.523699,   0.188574,   0.389334,   0.237635,   0.000000,   0.000000,   0.622699,   1.076499,   0.996721,   0.213789,   0.398173,   0.628572,   1.211002,   0.550544,   0.517605,   0.413753,   0.196715,   0.587253,   0.106929,   0.760911,   0.416480,,   0.856401,   1.244158,   0.515070,   0.227530,   0.551607,   0.690558,   0.687012
2013-08-26,   0.560266,   0.941232,   0.000000,   0.375311,   0.542021,   0.500622,   0.566211,   0.301980,   0.129997,   0.559024,   0.463885,   2.198193,   0.277015,   0.565832,   0.000000,   0.154054,   0.150774,   0.040401,   0.263246,   1.121296,   0.066282,   0.356790,   1.146107,   0.303676,,   0.758673,   0.885591,   1.379560,   0.456691,   0.692412,   1.586691,   0.594084,   1.125711,   0.421636,   0.847837,   1.674340,   0.843920,   3.143021,   1.192358,   0.983855,   0.343038,   0.931258,   0.879189,   0.402207,   0.809378,   0.062358,   1.115195,   0.131028,   0.553935,   1.498378,   0.153923,   0.399614,   0.254160,   0.000000,   0.000000,   0.561534,   1.073033,   0.425318,   0.221287,   0.730065,   0.345542,   1.079119,   0.393208,   2.440116,   0.476963,   0.060679,   0.708040,   0.779531,   0.589095,   0.297241,,   0.740723,   0.839331,   0.259707,   1.076606,   1.626811,   0.765318,   0.801026
2013-08-27,   0.299046,   0.946631,   0.000000,   0.230901,   0.478713,   0.534876,   0.442163,   0.611746,   0.107822,   0.583884,   0.666122,   1.685949,   0.056824,   0.735918,   0.000000,   0.356739,   0.684169,   0.108422,   0.315845,   1.719697,   0.143648,   0.420413,   1.037580,   0.176703,,   0.641267,   1.046865,   0.622063,   0.622415,   0.592005,   0.565121,   1.142793,   1.094187,   0.052015,   0.930913,   1.289041,   0.770924,   2.635869,   1.486387,   1.278871,   0.442866,   0.458616,   1.972475,   0.308762,   0.679954,   0.024404,   1.386415,   0.277729,   0.485847,   0.589141,   0.078582,   0.419429,   0.346209,   0.000000,   0.000000,   0.377480,   1.000156,   1.343274,   0.220300,   0.406264,   0.689214,   0.282331,   0.629641,   3.293075,   0.571279,   0.148256,   0.391348,   0.920206,   0.261006,   0.052591,,   0.802559,   0.793892,   0.305651,   1.319272,   1.700809,   1.174479,   0.548950
